
第１表,,,,刑法犯　罪種別　認知・検挙件数・検挙人員　対前年比較,,,,,,,,,,,,,,,暫定値,,
,,,,,,,,,,,,,,,,,,,２０２７年２月１日確定,,
,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年","検挙人員
うち)少年",
,罪種,"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減ポイント,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),
東北,福島県,2250 ,2384 ,-134 ,-5.6 ,1103 ,853 ,250 ,29.3 ,486 ,425 ,61 ,14.4 ,49.0 ,35.8 ,13.2 
東京都,,25212 ,23728 ,1484 ,6.3 ,6825 ,7104 ,-279 ,-3.9 ,4085 ,3890 ,195 ,5.0 ,27.1 ,29.9 ,-2.8 
関東,計,64039 ,65061 ,-1022 ,-1.6 ,20490 ,21296 ,-806 ,-3.8 ,9841 ,10083 ,-242 ,-2.4 ,32.0 ,32.7 ,-0.7 
関東,茨城県,5213 ,6166 ,-953 ,-15.5 ,2356 ,1882 ,474 ,25.2 ,814 ,740 ,74 ,10.0 ,45.2 ,30.5 ,14.7 
関東,栃木県,3643 ,3752 ,-109 ,-2.9 ,1128 ,1018 ,110 ,10.8 ,495 ,490 ,5 ,1.0 ,31.0 ,27.1 ,3.9 
関東,群馬県,3594 ,4843 ,-1249 ,-25.8 ,1264 ,1687 ,-423 ,-25.1 ,513 ,565 ,-52 ,-9.2 ,35.2 ,34.8 ,0.4 
関東,埼玉県,14548 ,15441 ,-893 ,-5.8 ,3118 ,3204 ,-86 ,-2.7 ,1660 ,1595 ,65 ,4.1 ,21.4 ,20.7 ,0.7 
関東,千葉県,12209 ,11542 ,667 ,5.8 ,3238 ,3867 ,-629 ,-16.3 ,1628 ,1777 ,-149 ,-8.4 ,26.5 ,33.5 ,-7.0 
関東,神奈川県,14759 ,13806 ,953 ,6.9 ,4773 ,5225 ,-452 ,-8.7 ,2420 ,2535 ,-115 ,-4.5 ,32.3 ,37.8 ,-5.5 
関東,新潟県,2295 ,2157 ,138 ,6.4 ,1081 ,1414 ,-333 ,-23.6 ,608 ,632 ,-24 ,-3.8 ,47.1 ,65.6 ,-18.5 
関東,山梨県,1084 ,985 ,99 ,10.1 ,470 ,332 ,138 ,41.6 ,190 ,225 ,-35 ,-15.6 ,43.4 ,33.7 ,9.7 
関東,長野県,1974 ,1987 ,-13 ,-0.7 ,932 ,829 ,103 ,12.4 ,465 ,462 ,3 ,0.6 ,47.2 ,41.7 ,5.5 
関東,静岡県,4720 ,4382 ,338 ,7.7 ,2130 ,1838 ,292 ,15.9 ,1048 ,1062 ,-14 ,-1.3 ,45.1 ,41.9 ,3.2 
中部,計,25790 ,23645 ,2145 ,9.1 ,8539 ,7659 ,880 ,11.5 ,4294 ,4184 ,110 ,2.6 ,33.1 ,32.4 ,0.7 
中部,富山県,1657 ,1291 ,366 ,28.4 ,1102 ,900 ,202 ,22.4 ,314 ,336 ,-22 ,-6.5 ,66.5 ,69.7 ,-3.2 
中部,石川県,1394 ,1193 ,201 ,16.8 ,783 ,664 ,119 ,17.9 ,289 ,311 ,-22 ,-7.1 ,56.2 ,55.7 ,0.5 
中部,福井県,703 ,653 ,50 ,7.7 ,490 ,418 ,72 ,17.2 ,225 ,216 ,9 ,4.2 ,69.7 ,64.0 ,5.7 
中部,岐阜県,3562 ,3217 ,345 ,10.7 ,1441 ,1109 ,332 ,29.9 ,614 ,566 ,48 ,8.5 ,40.5 ,34.5 ,6.0 
中部,愛知県,15524 ,14600 ,924 ,6.3 ,3557 ,3477 ,80 ,2.3 ,2412 ,2330 ,82 ,3.5 ,22.9 ,23.8 ,-0.9 
中部,三重県,2950 ,2691 ,259 ,9.6 ,1166 ,1091 ,75 ,6.9 ,440 ,425 ,15 ,3.5 ,39.5 ,40.5 ,-1.0 
近畿,計,39793 ,39711 ,82 ,0.2 ,11441 ,11091 ,350 ,3.2 ,6812 ,6666 ,146 ,2.2 ,28.8 ,27.9 ,0.9 
近畿,滋賀県,1948 ,1908 ,40 ,2.1 ,1106 ,784 ,322 ,41.1 ,573 ,503 ,70 ,13.9 ,56.8 ,41.1 ,15.7 
近畿,京都府,3128 ,3245 ,-117 ,-3.6 ,1298 ,1364 ,-66 ,-4.8 ,800 ,782 ,18 ,2.3 ,41.5 ,42.0 ,-0.5 
近畿,大阪府,23193 ,23002 ,191 ,0.8 ,4539 ,4212 ,327 ,7.8 ,2831 ,2727 ,104 ,3.8 ,19.6 ,18.3 ,1.3 
近畿,兵庫県,9163 ,9012 ,151 ,1.7 ,3130 ,3168 ,-38 ,-1.2 ,1770 ,1795 ,-25 ,-1.4 ,34.2 ,35.2 ,-1.0 
近畿,奈良県,1482 ,1620 ,-138 ,-8.5 ,836 ,938 ,-102 ,-10.9 ,536 ,527 ,9 ,1.7 ,56.4 ,57.9 ,-1.5 
近畿,和歌山県,879 ,924 ,-45 ,-4.9 ,532 ,625 ,-93 ,-14.9 ,302 ,332 ,-30 ,-9.0 ,60.5 ,67.6 ,-7.1 
中国,計,8796 ,8666 ,130 ,1.5 ,3661 ,3498 ,163 ,4.7 ,2197 ,2240 ,-43 ,-1.9 ,41.6 ,40.4 ,1.2 
中国,鳥取県,708 ,656 ,52 ,7.9 ,357 ,423 ,-66 ,-15.6 ,226 ,265 ,-39 ,-14.7 ,50.4 ,64.5 ,-14.1 
中国,島根県,525 ,470 ,55 ,11.7 ,328 ,357 ,-29 ,-8.1 ,158 ,155 ,3 ,1.9 ,62.5 ,76.0 ,-13.5 
中国,岡山県,2559 ,2813 ,-254 ,-9.0 ,938 ,933 ,5 ,0.5 ,552 ,577 ,-25 ,-4.3 ,36.7 ,33.2 ,3.5 
中国,広島県,3736 ,3568 ,168 ,4.7 ,1415 ,1200 ,215 ,17.9 ,837 ,816 ,21 ,2.6 ,37.9 ,33.6 ,4.3 
中国,山口県,1268 ,1159 ,109 ,9.4 ,623 ,585 ,38 ,6.5 ,424 ,427 ,-3 ,-0.7 ,49.1 ,50.5 ,-1.4 
四国,計,5000 ,5030 ,-30 ,-0.6 ,2328 ,2496 ,-168 ,-6.7 ,1227 ,1273 ,-46 ,-3.6 ,46.6 ,49.6 ,-3.0 
四国,徳島県,903 ,858 ,45 ,5.2 ,405 ,438 ,-33 ,-7.5 ,237 ,237 ,0 ,0.0 ,44.9 ,51.0 ,-6.1 
四国,香川県,1280 ,1441 ,-161 ,-11.2 ,708 ,703 ,5 ,0.7 ,347 ,346 ,1 ,0.3 ,55.3 ,48.8 ,6.5 
四国,愛媛県,1706 ,1789 ,-83 ,-4.6 ,819 ,885 ,-66 ,-7.5 ,422 ,435 ,-13 ,-3.0 ,48.0 ,49.5 ,-1.5 
四国,高知県,1111 ,942 ,169 ,17.9 ,396 ,470 ,-74 ,-15.7 ,221 ,255 ,-34 ,-13.3 ,35.6 ,49.9 ,-14.3 
九州,計,21350 ,19708 ,1642 ,8.3 ,8614 ,7807 ,807 ,10.3 ,5143 ,4573 ,570 ,12.5 ,40.3 ,39.6 ,0.7 
九州,福岡県,10344 ,9655 ,689 ,7.1 ,3547 ,3075 ,472 ,15.3 ,2034 ,1771 ,263 ,14.9 ,34.3 ,31.8 ,2.5 
九州,佐賀県,975 ,939 ,36 ,3.8 ,440 ,533 ,-93 ,-17.4 ,276 ,321 ,-45 ,-14.0 ,45.1 ,56.8 ,-11.7 
九州,長崎県,932 ,821 ,111 ,13.5 ,587 ,518 ,69 ,13.3 ,418 ,374 ,44 ,11.8 ,63.0 ,63.1 ,-0.1 
九州,熊本県,1887 ,1676 ,211 ,12.6 ,876 ,739 ,137 ,18.5 ,631 ,508 ,123 ,24.2 ,46.4 ,44.1 ,2.3 
九州,大分県,1155 ,990 ,165 ,16.7 ,617 ,452 ,165 ,36.5 ,359 ,268 ,91 ,34.0 ,53.4 ,45.7 ,7.7 
九州,宮崎県,1149 ,1218 ,-69 ,-5.7 ,548 ,473 ,75 ,15.9 ,317 ,292 ,25 ,8.6 ,47.7 ,38.8 ,8.9 
九州,鹿児島県,2090 ,1842 ,248 ,13.5 ,835 ,791 ,44 ,5.6 ,458 ,418 ,40 ,9.6 ,40.0 ,42.9 ,-2.9 
九州,沖縄県,2818 ,2567 ,251 ,9.8 ,1164 ,1226 ,-62 ,-5.1 ,650 ,621 ,29 ,4.7 ,41.3 ,47.8 ,-6.5 
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,第５表,,重要犯罪・重要窃盗犯　認知・検挙件数・検挙人員 対前年比較,,,,,,,,,暫定値,,,,,,,,,,,,,,
,,,,,,,,,,,,２０２７年２月１日確定,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙率,検挙率,検挙率,,,,,,,,,,,,,,
,罪種（手口）,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減ポイント,,,,,,,,,,,,,,
重要犯罪,計,6160 ,5642 ,518 ,9.2 ,5043 ,4757 ,286 ,6.0 ,81.9 ,84.3 ,-2.4 ,,,,,,,,,,,,,,
重要犯罪,殺人,399 ,398 ,1 ,0.3 ,354 ,377 ,-23 ,-6.1 ,88.7 ,94.7 ,-6.0 ,,,,,,,,,,,,,,
重要犯罪,強盗,658 ,604 ,54 ,8.9 ,516 ,494 ,22 ,4.5 ,78.4 ,81.8 ,-3.4 ,,,,,,,,,,,,,,
重要犯罪,放火,351 ,299 ,52 ,17.4 ,266 ,223 ,43 ,19.3 ,75.8 ,74.6 ,1.2 ,,,,,,,,,,,,,,
重要犯罪,不同意性交等,1818 ,1561 ,257 ,16.5 ,1456 ,1352 ,104 ,7.7 ,80.1 ,86.6 ,-6.5 ,,,,,,,,,,,,,,
重要犯罪,略取誘拐・人身売買,242 ,226 ,16 ,7.1 ,216 ,187 ,29 ,15.5 ,89.3 ,82.7 ,6.6 ,,,,,,,,,,,,,,
重要犯罪,不同意わいせつ,2692 ,2554 ,138 ,5.4 ,2235 ,2124 ,111 ,5.2 ,83.0 ,83.2 ,-0.2 ,,,,,,,,,,,,,,
重要窃盗犯,計,20307 ,23591 ,-3284 ,-13.9 ,11029 ,10793 ,236 ,2.2 ,54.3 ,45.8 ,8.5 ,,,,,,,,,,,,,,
重要窃盗犯,侵入盗,17843 ,19418 ,-1575 ,-8.1 ,9539 ,9440 ,99 ,1.0 ,53.5 ,48.6 ,4.9 ,,,,,,,,,,,,,,
重要窃盗犯,侵入盗　うち）住宅対象,6216 ,7413 ,-1197 ,-16.1 ,2876 ,3085 ,-209 ,-6.8 ,46.3 ,41.6 ,4.7 ,,,,,,,,,,,,,,
重要窃盗犯,侵入盗　うち）その他,11627 ,12005 ,-378 ,-3.1 ,6663 ,6355 ,308 ,4.8 ,57.3 ,52.9 ,4.4 ,,,,,,,,,,,,,,
重要窃盗犯,自動車盗,1727 ,3292 ,-1565 ,-47.5 ,1203 ,994 ,209 ,21.0 ,69.7 ,30.2 ,39.5 ,,,,,,,,,,,,,,
重要窃盗犯,ひったくり,186 ,203 ,-17 ,-8.4 ,99 ,145 ,-46 ,-31.7 ,53.2 ,71.4 ,-18.2 ,,,,,,,,,,,,,,
重要窃盗犯,すり,551 ,678 ,-127 ,-18.7 ,188 ,214 ,-26 ,-12.1 ,34.1 ,31.6 ,2.5 ,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,検挙人員,検挙人員,検挙人員,検挙人員,"検挙人員
20歳以上","検挙人員
20歳以上","検挙人員
20歳以上","検挙人員
20歳以上","検挙人員
少年","検挙人員
少年","検挙人員
少年","検挙人員
少年",,,,,,,,,,,,,
,罪種（手口）,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),,,,,,,,,,,,,
重要犯罪,計,4515 ,4123 ,392 ,9.5 ,3912 ,3640 ,272 ,7.5 ,603 ,483 ,120 ,24.8 ,,,,,,,,,,,,,
重要犯罪,殺人,311 ,322 ,-11 ,-3.4 ,283 ,301 ,-18 ,-6.0 ,28 ,21 ,7 ,33.3 ,,,,,,,,,,,,,
重要犯罪,強盗,735 ,612 ,123 ,20.1 ,516 ,433 ,83 ,19.2 ,219 ,179 ,40 ,22.3 ,,,,,,,,,,,,,
重要犯罪,放火,213 ,196 ,17 ,8.7 ,199 ,186 ,13 ,7.0 ,14 ,10 ,4 ,40.0 ,,,,,,,,,,,,,
重要犯罪,不同意性交等,1283 ,1213 ,70 ,5.8 ,1145 ,1102 ,43 ,3.9 ,138 ,111 ,27 ,24.3 ,,,,,,,,,,,,,
重要犯罪,略取誘拐・人身売買,171 ,167 ,4 ,2.4 ,152 ,153 ,-1 ,-0.7 ,19 ,14 ,5 ,35.7 ,,,,,,,,,,,,,
重要犯罪,不同意わいせつ,1802 ,1613 ,189 ,11.7 ,1617 ,1465 ,152 ,10.4 ,185 ,148 ,37 ,25.0 ,,,,,,,,,,,,,
重要窃盗犯,計,2442 ,2472 ,-30 ,-1.2 ,2171 ,2202 ,-31 ,-1.4 ,271 ,270 ,1 ,0.4 ,,,,,,,,,,,,,
重要窃盗犯,侵入盗,1976 ,1971 ,5 ,0.3 ,1799 ,1794 ,5 ,0.3 ,177 ,177 ,0 ,0.0 ,,,,,,,,,,,,,
重要窃盗犯,侵入盗　うち）住宅対象,665 ,691 ,-26 ,-3.8 ,597 ,634 ,-37 ,-5.8 ,68 ,57 ,11 ,19.3 ,,,,,,,,,,,,,
重要窃盗犯,侵入盗　うち）その他,1311 ,1280 ,31 ,2.4 ,1202 ,1160 ,42 ,3.6 ,109 ,120 ,-11 ,-9.2 ,,,,,,,,,,,,,
重要窃盗犯,自動車盗,284 ,294 ,-10 ,-3.4 ,240 ,238 ,2 ,0.8 ,44 ,56 ,-12 ,-21.4 ,,,,,,,,,,,,,
重要窃盗犯,ひったくり,71 ,74 ,-3 ,-4.1 ,39 ,48 ,-9 ,-18.8 ,32 ,26 ,6 ,23.1 ,,,,,,,,,,,,,
重要窃盗犯,すり,111 ,133 ,-22 ,-16.5 ,93 ,122 ,-29 ,-23.8 ,18 ,11 ,7 ,63.6 ,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
注　侵入盗の「住宅対象」とは、空き巣、忍込み及び居空きをいう。,,,,,,,,,,,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（重要犯罪総数）,,,,,,,,,,,,暫定値,
,,,,,,,,,,,,,,,２０２７年２月１日確定,
,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率
,都道府県,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減ポイント
総数,,6160 ,5642 ,518 ,9.2 ,5043 ,4757 ,286 ,6.0 ,4515 ,4123 ,392 ,9.5 ,81.9 ,84.3 ,-2.4 
北海道,計,231 ,188 ,43 ,22.9 ,192 ,159 ,33 ,20.8 ,159 ,125 ,34 ,27.2 ,83.1 ,84.6 ,-1.5 
北海道,札幌方面,160 ,137 ,23 ,16.8 ,130 ,119 ,11 ,9.2 ,111 ,89 ,22 ,24.7 ,81.3 ,86.9 ,-5.6 
北海道,函館方面,17 ,11 ,6 ,54.5 ,9 ,8 ,1 ,12.5 ,8 ,7 ,1 ,14.3 ,52.9 ,72.7 ,-19.8 
北海道,旭川方面,21 ,10 ,11 ,110.0 ,22 ,9 ,13 ,144.4 ,13 ,7 ,6 ,85.7 ,104.8 ,90.0 ,14.8 
北海道,釧路方面,24 ,18 ,6 ,33.3 ,23 ,13 ,10 ,76.9 ,21 ,13 ,8 ,61.5 ,95.8 ,72.2 ,23.6 
北海道,北見方面,9 ,12 ,-3 ,-25.0 ,8 ,10 ,-2 ,-20.0 ,6 ,9 ,-3 ,-33.3 ,88.9 ,83.3 ,5.6 
東北,計,326 ,293 ,33 ,11.3 ,268 ,253 ,15 ,5.9 ,225 ,224 ,1 ,0.4 ,82.2 ,86.3 ,-4.1 
東北,青森県,76 ,53 ,23 ,43.4 ,55 ,51 ,4 ,7.8 ,43 ,39 ,4 ,10.3 ,72.4 ,96.2 ,-23.8 
東北,岩手県,36 ,31 ,5 ,16.1 ,31 ,22 ,9 ,40.9 ,31 ,24 ,7 ,29.2 ,86.1 ,71.0 ,15.1 
東北,宮城県,114 ,113 ,1 ,0.9 ,93 ,103 ,-10 ,-9.7 ,81 ,96 ,-15 ,-15.6 ,81.6 ,91.2 ,-9.6 
東北,秋田県,23 ,18 ,5 ,27.8 ,16 ,13 ,3 ,23.1 ,10 ,16 ,-6 ,-37.5 ,69.6 ,72.2 ,-2.6 
東北,山形県,16 ,23 ,-7 ,-30.4 ,24 ,20 ,4 ,20.0 ,18 ,12 ,6 ,50.0 ,150.0 ,87.0 ,63.0 
東北,福島県,61 ,55 ,6 ,10.9 ,49 ,44 ,5 ,11.4 ,42 ,37 ,5 ,13.5 ,80.3 ,80.0 ,0.3 
東京都,,862 ,807 ,55 ,6.8 ,741 ,684 ,57 ,8.3 ,697 ,608 ,89 ,14.6 ,86.0 ,84.8 ,1.2 
関東,計,1692 ,1483 ,209 ,14.1 ,1395 ,1257 ,138 ,11.0 ,1135 ,1010 ,125 ,12.4 ,82.4 ,84.8 ,-2.4 
関東,茨城県,105 ,86 ,19 ,22.1 ,92 ,84 ,8 ,9.5 ,76 ,90 ,-14 ,-15.6 ,87.6 ,97.7 ,-10.1 
関東,栃木県,52 ,63 ,-11 ,-17.5 ,41 ,55 ,-14 ,-25.5 ,35 ,41 ,-6 ,-14.6 ,78.8 ,87.3 ,-8.5 
関東,群馬県,80 ,65 ,15 ,23.1 ,61 ,58 ,3 ,5.2 ,56 ,44 ,12 ,27.3 ,76.3 ,89.2 ,-12.9 
関東,埼玉県,552 ,442 ,110 ,24.9 ,465 ,365 ,100 ,27.4 ,325 ,246 ,79 ,32.1 ,84.2 ,82.6 ,1.6 
関東,千葉県,247 ,275 ,-28 ,-10.2 ,177 ,225 ,-48 ,-21.3 ,138 ,171 ,-33 ,-19.3 ,71.7 ,81.8 ,-10.1 
関東,神奈川県,352 ,272 ,80 ,29.4 ,273 ,240 ,33 ,13.8 ,262 ,208 ,54 ,26.0 ,77.6 ,88.2 ,-10.6 
関東,新潟県,61 ,63 ,-2 ,-3.2 ,61 ,63 ,-2 ,-3.2 ,56 ,49 ,7 ,14.3 ,100.0 ,100.0 ,0.0 
関東,山梨県,31 ,17 ,14 ,82.4 ,24 ,21 ,3 ,14.3 ,20 ,21 ,-1 ,-4.8 ,77.4 ,123.5 ,-46.1 
関東,長野県,48 ,42 ,6 ,14.3 ,43 ,44 ,-1 ,-2.3 ,37 ,46 ,-9 ,-19.6 ,89.6 ,104.8 ,-15.2 
関東,静岡県,164 ,158 ,6 ,3.8 ,158 ,102 ,56 ,54.9 ,130 ,94 ,36 ,38.3 ,96.3 ,64.6 ,31.7 
中部,計,730 ,588 ,142 ,24.1 ,575 ,535 ,40 ,7.5 ,537 ,479 ,58 ,12.1 ,78.8 ,91.0 ,-12.2 
中部,富山県,32 ,36 ,-4 ,-11.1 ,37 ,34 ,3 ,8.8 ,30 ,24 ,6 ,25.0 ,115.6 ,94.4 ,21.2 
中部,石川県,45 ,29 ,16 ,55.2 ,33 ,29 ,4 ,13.8 ,25 ,26 ,-1 ,-3.8 ,73.3 ,100.0 ,-26.7 
中部,福井県,33 ,14 ,19 ,135.7 ,30 ,11 ,19 ,172.7 ,18 ,12 ,6 ,50.0 ,90.9 ,78.6 ,12.3 
中部,岐阜県,79 ,62 ,17 ,27.4 ,67 ,55 ,12 ,21.8 ,66 ,50 ,16 ,32.0 ,84.8 ,88.7 ,-3.9 
中部,愛知県,487 ,387 ,100 ,25.8 ,358 ,354 ,4 ,1.1 ,353 ,319 ,34 ,10.7 ,73.5 ,91.5 ,-18.0 
中部,三重県,54 ,60 ,-6 ,-10.0 ,50 ,52 ,-2 ,-3.8 ,45 ,48 ,-3 ,-6.3 ,92.6 ,86.7 ,5.9 
近畿,計,1305 ,1275 ,30 ,2.4 ,1040 ,1033 ,7 ,0.7 ,1004 ,953 ,51 ,5.4 ,79.7 ,81.0 ,-1.3 
近畿,滋賀県,84 ,71 ,13 ,18.3 ,60 ,70 ,-10 ,-14.3 ,56 ,64 ,-8 ,-12.5 ,71.4 ,98.6 ,-27.2 
近畿,京都府,108 ,96 ,12 ,12.5 ,87 ,76 ,11 ,14.5 ,78 ,71 ,7 ,9.9 ,80.6 ,79.2 ,1.4 
近畿,大阪府,698 ,719 ,-21 ,-2.9 ,512 ,529 ,-17 ,-3.2 ,505 ,505 ,0 ,0.0 ,73.4 ,73.6 ,-0.2 
近畿,兵庫県,355 ,320 ,35 ,10.9 ,321 ,286 ,35 ,12.2 ,305 ,253 ,52 ,20.6 ,90.4 ,89.4 ,1.0 
近畿,奈良県,34 ,43 ,-9 ,-20.9 ,36 ,48 ,-12 ,-25.0 ,43 ,36 ,7 ,19.4 ,105.9 ,111.6 ,-5.7 
近畿,和歌山県,26 ,26 ,0 ,0.0 ,24 ,24 ,0 ,0.0 ,17 ,24 ,-7 ,-29.2 ,92.3 ,92.3 ,0.0 
中国,計,266 ,276 ,-10 ,-3.6 ,224 ,236 ,-12 ,-5.1 ,202 ,206 ,-4 ,-1.9 ,84.2 ,85.5 ,-1.3 
中国,鳥取県,24 ,23 ,1 ,4.3 ,21 ,15 ,6 ,40.0 ,23 ,16 ,7 ,43.8 ,87.5 ,65.2 ,22.3 
中国,島根県,19 ,20 ,-1 ,-5.0 ,22 ,19 ,3 ,15.8 ,19 ,11 ,8 ,72.7 ,115.8 ,95.0 ,20.8 
中国,岡山県,66 ,85 ,-19 ,-22.4 ,67 ,90 ,-23 ,-25.6 ,58 ,73 ,-15 ,-20.5 ,101.5 ,105.9 ,-4.4 
中国,広島県,120 ,118 ,2 ,1.7 ,87 ,92 ,-5 ,-5.4 ,80 ,82 ,-2 ,-2.4 ,72.5 ,78.0 ,-5.5 
中国,山口県,37 ,30 ,7 ,23.3 ,27 ,20 ,7 ,35.0 ,22 ,24 ,-2 ,-8.3 ,73.0 ,66.7 ,6.3 
四国,計,127 ,119 ,8 ,6.7 ,103 ,95 ,8 ,8.4 ,108 ,81 ,27 ,33.3 ,81.1 ,79.8 ,1.3 
四国,徳島県,25 ,17 ,8 ,47.1 ,18 ,16 ,2 ,12.5 ,16 ,8 ,8 ,100.0 ,72.0 ,94.1 ,-22.1 
四国,香川県,44 ,38 ,6 ,15.8 ,32 ,25 ,7 ,28.0 ,45 ,27 ,18 ,66.7 ,72.7 ,65.8 ,6.9 
四国,愛媛県,29 ,38 ,-9 ,-23.7 ,29 ,34 ,-5 ,-14.7 ,23 ,31 ,-8 ,-25.8 ,100.0 ,89.5 ,10.5 
四国,高知県,29 ,26 ,3 ,11.5 ,24 ,20 ,4 ,20.0 ,24 ,15 ,9 ,60.0 ,82.8 ,76.9 ,5.9 
九州,計,621 ,613 ,8 ,1.3 ,505 ,505 ,0 ,0.0 ,448 ,437 ,11 ,2.5 ,81.3 ,82.4 ,-1.1 
九州,福岡県,233 ,238 ,-5 ,-2.1 ,151 ,184 ,-33 ,-17.9 ,140 ,156 ,-16 ,-10.3 ,64.8 ,77.3 ,-12.5 
九州,佐賀県,44 ,32 ,12 ,37.5 ,47 ,27 ,20 ,74.1 ,35 ,24 ,11 ,45.8 ,106.8 ,84.4 ,22.4 
九州,長崎県,49 ,43 ,6 ,14.0 ,44 ,37 ,7 ,18.9 ,34 ,32 ,2 ,6.3 ,89.8 ,86.0 ,3.8 
九州,熊本県,69 ,87 ,-18 ,-20.7 ,70 ,80 ,-10 ,-12.5 ,53 ,64 ,-11 ,-17.2 ,101.4 ,92.0 ,9.4 
九州,大分県,27 ,27 ,0 ,0.0 ,18 ,20 ,-2 ,-10.0 ,10 ,22 ,-12 ,-54.5 ,66.7 ,74.1 ,-7.4 
九州,宮崎県,24 ,34 ,-10 ,-29.4 ,26 ,34 ,-8 ,-23.5 ,16 ,29 ,-13 ,-44.8 ,108.3 ,100.0 ,8.3 
九州,鹿児島県,89 ,68 ,21 ,30.9 ,75 ,58 ,17 ,29.3 ,76 ,49 ,27 ,55.1 ,84.3 ,85.3 ,-1.0 
九州,沖縄県,86 ,84 ,2 ,2.4 ,74 ,65 ,9 ,13.8 ,84 ,61 ,23 ,37.7 ,86.0 ,77.4 ,8.6 
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
第６表,,,重要犯罪・重要窃盗犯　都道府県別　認知・検挙件数・検挙人員　対前年比較　（殺人）,,,,,,,,,,,,暫定値,
,,,,,,,,,,,,,,,２０２７年２月１日確定,
,,,,,,,,,,,,,,,,
,,認知件数,認知件数,認知件数,認知件数,検挙件数,検挙件数,検挙件数,検挙件数,検挙人員,検挙人員,検挙人員,検挙人員,検挙率,検挙率,検挙率
,都道府県,"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％),"2026年
1～5月","2025年
1～5月",増減,増減率(％）,"2026年
1～5月","2025年
1～5月",増減ポイント
総数,,399 ,398 ,1 ,0.3 ,354 ,377 ,-23 ,-6.1 ,311 ,322 ,-11 ,-3.4 ,88.7 ,94.7 ,-6.0 
北海道,計,24 ,12 ,12 ,100.0 ,23 ,14 ,9 ,64.3 ,17 ,9 ,8 ,88.9 ,95.8 ,116.7 ,-20.9 
北海道,札幌方面,14 ,10 ,4 ,40.0 ,14 ,11 ,3 ,27.3 ,13 ,7 ,6 ,85.7 ,100.0 ,110.0 ,-10.0 
北海道,函館方面,2 ,1 ,1 ,100.0 ,1 ,2 ,-1 ,-50.0 ,1 ,2 ,-1 ,-50.0 ,50.0 ,200.0 ,-150.0 
北海道,旭川方面,5 ,1 ,4 ,400.0 ,5 ,1 ,4 ,400.0 ,1 ,0 ,1 ,0.0 ,100.0 ,100.0 ,0.0 
北海道,釧路方面,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,1 ,0 ,1 ,0.0 ,100.0 ,0.0 ,100.0 
北海道,北見方面,2 ,0 ,2 ,0.0 ,2 ,0 ,2 ,0.0 ,1 ,0 ,1 ,0.0 ,100.0 ,0.0 ,100.0 
東北,計,9 ,27 ,-18 ,-66.7 ,11 ,29 ,-18 ,-62.1 ,11 ,22 ,-11 ,-50.0 ,122.2 ,107.4 ,14.8 
東北,青森県,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0 ,0 ,0 ,0.0 ,0.0 ,0.0 ,0.0 
東北,岩手県,1 ,1 ,0 ,0.0 ,3 ,3 ,0 ,0.0 ,3 ,2 ,1 ,50.0 ,300.0 ,300.0 ,0.0 
